gene1	gene2
RhoGAP68F	Vhl
gl	pav
W	sgg
ninaE	Jafrac2
chico	CG3829
tll	RhoGAP68F
prd	Gtp-bp
eIF-4a	opa
boss	Ca-alpha1D
CG17739	p53
l(2)efl	chrw
tud	l(3)mbt
tow	elav
Dys	dah
Sh	MED4
EcR	v
svr	qkr58E-3
tamo	mbl
Alh	tra
ash1	CdsA
alph	Hmgs
l(2)efl	jagn
Sh	spir
Dif	Mtl
LanB2	fru
dos	CG4945
Hem	Jafrac2
Crk	hep
Cyt-c-d	alph
CG1942	wus
yrt	Hs6st
rad50	l(2)gl
mmy	LCBP1
Set2	lva
sgg	Hmgs
CtBP	Ddx1
CG9104	Pop2
tra	stg
ird5	ast
stg	prod
phyl	l(2)gl
foxo	Sh
Rack1	CG4500
bhr	ena
sas	toe
cta	Pvr
baz	sdt
toy	cnc
wls	Mlc1
glu	CG16719
Su(var)2-10	Borr
CG1942	RhoL
dsx	chn
G-oalpha47A	th
sced	wrapper
fs(1)K10	EcR
CG8216	ssh
tsh	tutl
BicD	CG1942
sprt	MED24
esg	btl
Idgf2	PhKgamma
Su(H)	Dcp-1
ry	Myo61F
Dad	RhoL
CG9445	ine
wrapper	mib1
CG2681	N
nmo	CG9509
Sh	ics
up	ine
dei	CG9509
fs(2)ltoPP43	mfas
MED11	xl6
Traf6	E2f
Atpalpha	Jafrac2
cg	jumu
Mef2	cic
B4	ine
Ephrin	MED4
elav	e
tra2	cher
bon	CycA
sbb	CG10641
fs(1)M3	tutl
svr	dsx
CG4500	stil
exu	trn
Pop2	l(2)gl
inv	l(2)gl
dmt	alien
pcm	Idgf5
LIMK1	Patj
PebIII	Antp
exu	Pvf1
CdsA	eIF-4E
CG9104	rdx
ea	chp
MYPT-75D	Pvr
dos	chn
CG12301	Pvf1
Dp	Idgf2
Idgf4	amx
jar	srp
Arc-p34	CG12301
hyx	ct
sgl	N
dup	shg
p53	zfh2
Optix	Hph
Sb	Su(z)12
lin	bnl
dpld	fs(2)ltoPP43
14-3-3zeta	ash1
msk	fs(1)M3
Mmp1	Ank2
emc	exu
Pop2	gro
Pvf1	nej
Sh	Chi
chn	dsx
tum	cos
dj	crol
puc	baz
mbo	CG16719
Dscam	bt
dib	Lar
chrw	Ald
v	CG33205
CG16719	CycE
CycA	Lis-1
pot	sgg
Tm1	Crk
sle	CG12301
klar	PhKgamma
Atx2	svr
CG6416	E2f
LIMK1	sar1
p53	bigmax
G-oalpha47A	Scgdelta
Sb	Ald
chif	PhKgamma
cp309	exu
morgue	CdsA
Chi	tud
drl	odd
Pak	Atg5
sty	G-ialpha65A
emb	Appl
exu	ecd
CG8216	E(bx)
fs(1)M3	l(3)mbt
Tab2	140up
Cyt-c-d	ecd
alpha-Spec	klar
cta	FKBP59
gkt	dah
spen	Appl
ksr	Oseg1
d4	Pvr
glu	dmt
Dat	foxo
dup	CG9104
tra2	Eip74EF
opa	eIF-4a
Abl	PebIII
CG6416	e
lilli	pnut
dom	fw
Sur	l(2)efl
Dhc64C	CG16719
Lim1	Atg5
peb	gl
jagn	Fas3
CG3075	Abi
CG1942	lilli
Optix	chn
rib	RhoGAP68F
tou	dei
Tina-1	pio
CG13850	Rho1
Antp	Dhc64C
Arp66B	Btk29A
betaTub56D	sle
MED24	frc
MYPT-75D	cbt
MED11	spen
pav	drk
Dl	alien
bon	Caf1
Hmgs	sar1
dl	Rheb
140up	mam
caup	elav
toy	dco
Rack1	Cka
l(2)gl	CG8216
chrw	Scgdelta
cnk	Not1
sns	d
tow	Idgf4
CG8216	wus
Rpd3	neur
LanB1	inv
da	betaTub56D
aft	lin
CG18369	mmy
cnk	CG9445
bnl	cher
dl	numb
Su(var)2-10	tld
dl	esc
disco	run
nmo	nmo
CG1244	Idgf2
toy	eIF-4a
CG17221	RpL30
ash2	dome
poe	l(2)gl
msn	brm
G-oalpha47A	bcd
Hmgs	toe
CG8216	caup
form3	Gtp-bp
Pvr	PebIII
spir	eya
twi	dlg1
msi	stumps
cbt	cbt
Sur	cic
l(2)efl	Dscam
tum	Pde8
ena	sqd
snf	e
rdx	Dhc64C
l(3)mbt	Myo31DF
Lim1	Ca-alpha1D
ben	Ark
lic	lmd
twf	CG34417
Dap160	rux
dmt	pelo
Hmgs	tum
abd-A	ninaE
cort	Yp1
spen	svr
ppan	FKBP59
Apc	RhoGAP68F
t	Mmp1
dnc	Jra
MED11	eve
fs(1)K10	Rca1
fog	CG32082
pros	Trl
bun	inv
Nrt	acj6
CG34379	crc
Hmgs	wee
Idgf5	Nrt
Snap	trc
MED4	gro
pav	RhoL
LanA	bcd
ftz-f1	fru
CG10641	G-ialpha65A
noc	bs
Pvf1	RhoL
cic	gro
tld	neur
Idgf5	hkb
brk	Aph-4
raw	ftz-f1
B4	Sur
mbl	lic
Mhc	Dscam
Vhl	shot
crc	ap
Cka	sgl
CG6416	kis
ics	CadN
CycA	fs(1)K10
ash1	cnk
emb	caup
ap	mam
fd59A	tra2
tra2	sgg
CG34417	dos
Tab2	Mlc1
sina	neur
PebIII	cta
rib	t
ecd	Pvf1
svr	gkt
wg	d
E2f	Mmp1
CG17221	l(1)G0289
osa	bhr
140up	scyl
mmy	eve
Mmp1	mam
l(2)37Cc	sar1
Idgf5	trn
SelD	Dp
Abd-B	Rpd3
form3	l(2)gd1
hpo	Eip63F-1
xl6	Pcaf
th	G-ialpha65A
wrapper	sced
E2f2	Lis-1
Su(H)	osa
tld	rdo
CG32486	Antp
stg	asf1
robo	cas
tok	dom
Rack1	sw
RpL30	Cyp1
tud	cort
Hr78	wus
Jafrac2	Eip63E
Dredd	N
Traf6	Mtl
Tl	Sema-2a
dsx	MED4
grp	ash1
sli	exu
ash1	Hmgs
Optix	foxo
fax	Sema-1b
CG4500	tra2
G-oalpha47A	sw
Dys	Ef1gamma
stg	CycA
Cp1	Sulf1
pelo	Arc-p34
lva	Apc
kuk	Sur
Dat	CG18369
Idgf5	mri
lic	dl
ash1	betaTub56D
svr	emb
Sur	Myo61F
CG34379	Tab2
sw	bib
Stat92E	hpo
th	LanB2
hyd	Glycogenin
drm	ct
sina	fred
ftz-f1	Cip4
bhr	dome
Eip63F-1	betaTub56D
CG12896	Ice
sns	tral
dsf	spin
wal	Sulf1
Syx1A	fw
Idgf4	Sb
CG4945	CG9509
pav	Dad
Apc2	CG12896
xl6	dom
bhr	Myo61F
dah	sqd
fw	Sxl
thr	ine
MED11	sls
Pcaf	Ddx1
Apc2	Fmr1
cactin	sec23
lilli	sas
Psn	CdsA
pav	Hr78
trio	nmo
pot	Dhc64C
aft	rg
kuk	dom
scra	sn
trio	d
Dhc64C	dsf
fw	tamo
shot	Galpha73B
Lcp65Ag1	Tl
CkIIalpha	Pop2
srp	acj6
Rbp9	brat
ird5	chp
dome	Myo61F
bun	flw
RhoL	Pvf1
Nrt	dsd
Lac	bib
cas	run
Idgf5	ry
bun	emc
Apc	CG3987
Tl	Nf1
loco	drl
Chi	CadN
Hs2st	sno
MED4	Hs2st
sced	dl
crc	morgue
CG1244	amx
Glycogenin	tin
jumu	Mlc1
Hs6st	Sema-1b
eg	vlc
l(2)efl	grp
dpld	dom
inv	glec
car	Su(var)2-10
CdsA	uzip
Dif	tra2
e	dock
dmt	Lis-1
CG33205	EcR
tld	sll
Mlc1	Su(z)12
rux	fal
Orct	slam
ImpE3	18w
shg	ImpE3
btl	Hem
nej	cbt
esg	dco
dsd	wal
NetB	ey
alph	Su(H)
MED11	Pvf1
pbl	dl
Sur	Fas3
wg	tsh
spir	ics
RhoL	cos
chico	cathD
sdt	Rack1
hdc	CG8216
spn-A	E(z)
Pop2	rdx
asf1	CG16719
l(2)37Cc	Psn
tra2	foxo
dsx	Lar
dsf	Not1
glu	CG1244
Mhc	Hr78
ey	acj6
bs	Lar
lwr	Myo31DF
Rbp9	pnr
CG6416	CG9509
B4	mbl
tra2	Apc
bon	asf1
sle	ics
poe	bnl
Eip63F-1	nmo
v	Ice
oaf	CdsA
v	ofs
Ephrin	jing
disco	sns
rad50	B4
ken	raw
tra	par-1
CycB	sina
pcm	Arc-p34
Not1	mbo
dpld	sec23
sax	Dys
Optix	Hr46
xl6	CG1244
CG8216	l(2)gl
Crk	e
Cct1	baz
Hem	Ank2
hyx	PebIII
form3	brm
gl	uzip
l(1)G0289	Fmr1
W	dco
sgg	Rbp9
Sin3A	Cyp1
emp	cactin
dl	Arc-p34
CG17221	Dys
amx	fs(1)K10
Caf1	CycA
fs(2)ltoPP43	Ddx1
blow	Bap60
CG1942	dup
frc	qm
Idgf2	chif
hyd	Sur
PebIII	CG6416
tutl	Spred
CycB	tin
Idgf5	trc
Pen	CG9520
Pcaf	Abd-B
ksr	Sh
SelG	wupA
Cks30A	svr
Dok	MED24
Atpalpha	foxo
PhKgamma	l(1)G0289
ena	Msp-300
qua	ftz-f1
xl6	Su(var)2-10
Mmp1	CG6372
Myo61F	ssh
mus304	lic
Stat92E	Mhc
l(2)efl	sec13
CG8216	CG9445
dl	drm
Ald	N
bcd	CycA
Wnt5	ex
Lis-1	LCBP1
Mitf	bl
sax	Pkn
Atg5	Sb
ap	sav
sced	pio
dmt	CG2678
drl	CG6416
Dredd	enok
th	CG10641
ken	Hem
sn	crol
E2f2	sll
Pvr	Wnt5
qm	l(2)gd1
Idgf4	Eip63F-1
Hs2st	Mtl
ap	Gtp-bp
scrib	rhea
SelG	Uba1
Idgf2	Psn
Su(H)	nej
CSN4	tra
chn	l(2)efl
tou	lola
Alk	sll
ecd	Atpalpha
CG8247	CG32082
cic	stil
Eip71CD	Nrx-IV
how	tok
how	Alh
twi	cbt
E(z)	alien
E(z)	thr
fred	Alk
Ald	wal
glu	sktl
sec23	eff
qua	Hph
Pgant35A	inv
ksr	cin
Abl	E2f
bigmax	Galpha73B
l(2)gl	Eip63E
CG32486	run
ALiX	Mhc
CG4500	baz
Lcp65Ag1	numb
Akap200	yellow-f
pelo	CG9104
asf1	da
Sxl	beta4GalNAcTA
Gtp-bp	Sema-2a
fs(1)K10	dmt
blow	Eip71CD
jar	Optix
CG6416	eya
Hr46	tum
RhoGAPp190	Nf1
Pgant35A	Pde8
qua	Sh
fl(2)d	ttk
Ald	msn
CG17221	Pvf1
cin	glu
snf	Tl
Nrt	Cyt-c-d
Nrx-IV	chic
Ca-alpha1D	ics
Msp-300	up
qm	Mhc
RpL30	phyl
Pgant35A	Ank2
dom	mfas
18w	trc
fred	Jra
Hmgs	CG34379
G-ialpha65A	Vps28
CG6416	Myo31DF
dsx	Chc
bowl	MED4
