gene1	gene2
Pde8	Su(H)
cg	CG4945
mbt	ksr
poe	tral
Idgf5	Btk29A
ix	PebIII
CG9769	MED4
Idgf2	Pak
Galpha73B	MED11
dib	pnt
inv	tll
numb	drm
kuk	CG16719
wal	yrt
sw	Galpha73B
cactin	Pde8
ash2	dah
inv	Oseg1
Dcp-1	twi
Pak	Idgf2
betaTub56D	ast
Tab2	Dlic2
G-salpha60A	Syb
CG17739	dah
eIF-4E	Mkp3
flw	pcm
l(2)gl	Pak
Idgf2	ast
enok	Rab5
E(bx)	Sur
esg	Arc42
Akt1	Crk
fd59A	ast
msn	Cka
Pcaf	MED11
Abd-B	car
rib	run
ALiX	14-3-3zeta
elav	gl
sktl	Hs2st
foxo	RhoGAP68F
jar	wal
beta4GalNAcTA	S6kII
tou	dnc
yellow-f	cact
Caf1	Borr
PhKgamma	Appl
RhoGAPp190	NAT1
rdo	cin
spn-A	Idgf4
form3	lmd
ksr	rad50
CG9445	mbo
jumu	Borr
Mer	Eip63F-1
Mer	Caf1
tin	Ef1gamma
EcR	CG14995
fred	cta
run	pnr
Sur	tld
Pvf1	brm
lva	RhoGAP68F
Sh	Rack1
santa-maria	cnc
Pi3K92E	sax
ssh	d4
Snap	fog
ey	ftz-f1
Cyp1	twi
dsd	pelo
sax	Src42A
CG17221	Atg5
pnut	l(1)G0289
Jafrac2	kkv
CG12301	lin
Appl	mth
ksr	Fmr1
B4	ash2
Apc2	dpp
Cyp1	dlg1
Aph-4	brk
Syx1A	shn
sn	Mbs
Arc42	sdt
Appl	wls
wrapper	Cks30A
noc	Apc2
Src64B	mib1
gl	siz
Rack1	qm
Appl	esg
dco	sprt
cin	CycA
dib	how
LanA	Sobp
RhoL	CG1942
bt	Oseg1
fru	Dl
PhKgamma	e
Scgdelta	bun
dlg1	Pvf1
drk	Hs2st
kuz	rux
Nrx-IV	Sur
ftz-f1	Sur
wupA	drk
pnut	foxo
emb	th
dmt	bon
sll	ry
wal	Mhc
CkIIalpha	Cct1
Sin3A	Nrt
fl(2)d	hdc
frc	pnut
CdsA	Optix
cnk	rad50
ssh	Not1
Pvf1	Lis-1
jar	LIMK1
alien	cin
CG9445	Abd-B
ry	CG4945
sle	Hs2st
sar1	eve
W	bap
santa-maria	scra
vlc	qua
SelG	CSN4
jar	Mtl
dsx	noc
ttk	fl(2)d
RhoGAPp190	140up
G-salpha60A	Hs2st
Mkp3	cic
Dl	Mer
dco	MED24
dlg1	CSN4
th	Pvf1
fd59A	bnl
jumu	da
BicD	tum
oaf	ALiX
dei	dsx
caps	Cp1
mfas	fs(2)ltoPP43
Su(H)	emp
CG32486	cp309
Eip71CD	Sb
wal	gkt
sli	CG12896
dpld	MYPT-75D
Mef2	spir
Dlic2	gkt
hkl	hkb
dco	esg
osa	mbo
dmt	tok
btl	CdsA
Src42A	Cct1
scra	Rack1
msk	tsh
gbb	Crk
Rho1	sec13
sns	Eip74EF
MED11	dom
fru	Nrx-IV
tamo	cact
lva	sav
zfh2	tsh
Rpd3	CycB
Pvf1	pdm2
Borr	thr
da	Mer
FKBP59	emc
FKBP59	opa
sgl	vlc
dpld	MED11
eve	spen
G-ialpha65A	eIF-4a
wupA	elav
CG12301	Mitf
Bap60	CG9509
cnc	MED4
LanB1	sll
neur	t
beta4GalNAcTA	Cp1
asf1	Eip63F-1
Idgf2	Ice
Scgdelta	dco
Glycogenin	Syb
Sry-delta	Mmp2
dome	Dad
ics	hep
pnt	siz
ksr	sas
yellow-f	Hmgs
sgl	CadN
prd	Nf1
G-oalpha47A	Ank2
shn	Syb
Hmgs	cnk
CG9769	SelD
Lcp65Ag1	betaTub56D
robo	Aph-4
dl	Arp66B
msi	Pop2
Set2	shot
Tm1	Spred
pdm2	CG13850
elav	scyl
rhea	Myo61F
phyl	chico
l(2)efl	CG10641
Pen	cathD
Gtp-bp	lva
fru	poe
dpld	lmd
frc	zfh1
stg	dei
B4	Taf4
Lar	Sema-1b
Src42A	Abi
pio	wrapper
cic	sav
Eip63E	emb
dib	fru
CG1942	Wnt5
Hr46	CG9445
Cks30A	Apc2
siz	phyl
sls	dos
Vhl	e
pelo	dmt
Pk61C	par-1
wls	Su(z)12
neur	sina
Galpha73B	cathD
foxo	Moe
NetB	Dcp-1
inv	bun
pot	Set2
CycE	sno
pbl	BicD
d	kay
mib1	tkv
CG9769	phyl
Ca-alpha1D	boss
CG34379	enok
rhea	cp309
cort	mbl
tra	cta
cbt	dei
p53	Tak1
Dcp-1	tll
osa	alph
Pvf1	chic
spir	Hem
Borr	Caf1
Nf1	lilli
CG12301	ppan
dib	CG32486
d4	Tm1
ap	Nf1
Pde8	osa
Hmgs	Snap
Akt1	eIF-4a
baz	spen
Tl	Vhl
ben	Dys
chrw	bap
dsd	Nrt
E2f2	sdt
Atpalpha	Pk61C
dlg1	pyd
ofs	acj6
Akap200	mask
Sema-1b	Src42A
Sobp	bs
shot	stumps
CG17221	Mkp3
Rab5	Rho1
caup	Idgf4
Jra	dnc
CG32082	Mbs
MYPT-75D	Hr78
cin	Mmp1
Sobp	ash2
Nrx-IV	scrib
bun	dsf
Cka	jagn
ry	bs
sec13	fd59A
E(bx)	ix
e	Hph
E(bx)	CG8216
CycE	Borr
ey	Hph
scrib	Eip63F-1
CG2681	CG17221
ap	Appl
vlc	E(bx)
tra2	Orct
esc	jumu
Mmp2	disco
opa	klar
tamo	Chi
Idgf5	CG10641
apt	Dl
btl	Dif
PhKgamma	Cp1
Lcp65Ag1	dco
asf1	Caf1
scyl	Rab7
Prm	Ptpmeg
sgl	Prm
trio	S6kII
Tina-1	Crk
Tab2	RhoGAPp190
vlc	stg
RhoGAPp190	cathD
Hr46	dei
puc	Hr78
Spred	inaC
Abl	CG6416
xl6	Sur
RhoGAP68F	Eip71CD
rdo	Caf1
qua	sw
Glycogenin	Dlic2
RhoGAP68F	form3
Atx2	Wnt5
Btk29A	t
ex	siz
CG2681	pdm2
ex	sina
ct	Taf4
Jafrac2	CG17739
jing	Sema-2a
rdo	esc
Su(H)	CG16719
Dok	eIF-4a
Bap60	Su(z)12
sbb	Krn
Wnt5	Sin3A
mbl	cact
CG13850	Ggamma1
Su(z)12	E(bx)
caps	CG9520
CG2678	sdt
Tina-1	Moe
Src64B	msn
Pvr	MYPT-75D
Oseg1	mth
pelo	pot
LanB1	Cyt-c-d
lmd	sns
mfas	ken
CycB	dpld
Pop2	Jra
cact	run
dmt	pav
Apc2	noc
pcm	form3
sno	blow
sec23	alph
Dad	LanA
Fas3	crol
Lac	Idgf2
Ef1gamma	bon
gbb	msk
RhoGAP68F	drl
lilli	Chc
beta4GalNAcTA	bon
sar1	tub
twf	fs(1)M3
cbt	neur
CG6372	tral
Sulf1	glec
Dhc64C	dib
eg	cg
CG8247	wal
tum	sec23
dib	rdx
CG9520	toe
G-oalpha47A	Atg5
stil	peb
rg	sktl
lva	Pvr
Cct1	cas
rad50	foxo
CG8247	ird5
CG4945	sls
cta	nej
rux	wls
mam	stumps
NetB	CG9104
tra	klar
ssh	lwr
dec-1	BicD
Bap60	Idgf5
shrb	stil
ash1	ird5
Abd-B	glec
E2f	Prm
rg	CadN
qm	NAT1
dco	trn
LCBP1	CG34417
pio	dsf
Mhc	ALiX
cathD	ksr
fs(1)M3	LCBP1
gbb	LCBP1
fal	rux
NAT1	Cka
dl	xl6
stumps	btl
E(z)	Caf1
Ark	RhoGAP68F
numb	fred
ash2	how
elav	tow
dl	CG1244
tra2	by
CycE	hpo
140up	bib
CG33205	emc
Dif	numb
Abd-B	inv
shrb	l(2)gl
Pcaf	dpld
ex	baz
Rab7	CG17739
Hmgs	ash1
CG18369	Mtl
msn	N
gkt	Ald
CG3829	msn
trn	Mitf
Apc2	bun
Pde8	bun
Lim1	trc
numb	Dp
toy	Dlic2
morgue	tutl
Tm1	Es2
rdo	pot
W	twf
ey	grp
Optix	Dhc64C
ksr	Pvf1
CG34379	cin
dib	gl
zfh2	scyl
RhoL	snf
esg	Khc
sno	jumu
emb	brk
jagn	Idgf4
her	snf
Dys	RhoGAPp190
sqd	lwr
boss	sgl
sll	Pde8
MED24	sced
Arc42	tsh
da	Stat92E
uzip	Mmp2
PebIII	dl
amx	Taf4
stil	Syx1A
pnt	toe
dsx	dsf
svr	Krn
Chc	eff
Nrx-IV	brk
ics	sktl
pbl	tum
rg	l(1)G0289
scra	dec-1
Sobp	fs(1)K10
Pka-C3	gbb
CG12301	Dcp-1
Snap	tou
chrw	LIMK1
cic	Mkp3
Jra	stg
jagn	Cp1
Msp-300	Prm
run	sas
ALiX	CG9445
CG8149	Src64B
cactin	nej
Su(var)2-10	CtBP
rux	Pvf1
by	PebIII
SelD	PebIII
CG2678	sced
abd-A	Eip63E
uzip	cathD
pdm2	dei
ex	opa
LIMK1	bap
esc	Dp
Hs2st	Pink1
Idgf4	tok
slam	CG16719
Tl	Lcp65Ag1
dsx	zfh1
RhoGAPp190	fog
cg	Optix
stil	Chi
Nrt	knrl
LanB1	svr
wrapper	pio
Oseg1	inv
CG3829	Oseg1
Eip63F-1	thr
Arp66B	Traf6
shn	cnc
eff	Dl
tud	d4
Sulf1	wal
Dad	Pvr
chp	Tm1
Fas3	MED11
chif	numb
sw	mib1
tll	Tm1
bun	Pak
Mlc1	Rho1
eff	Krn
ea	Tak1
ap	ppan
Caf1	up
Mhc	l(2)gd1
Syx1A	CG32082
Galpha73B	sw
sdt	baz
dah	pn
RhoGAP68F	alpha-Spec
CycA	Dad
mus304	Mlc1
Ephrin	tra2
Abl	Sb
sbb	Cyt-c-d
ix	CG16719
Psn	sle
Cyp1	v
t	her
CdsA	Atpalpha
tkv	Sema-1b
Idgf5	Rheb
nmo	Bap60
kuk	fs(2)ltoPP43
CG34417	CG9104
Dad	shrb
wls	ct
foxo	flfl
lva	Pgant35A
sec23	CG9445
Fmr1	CG2681
ssh	dome
CycA	E(z)
RhoGAPp190	mbt
Abl	fru
tok	jumu
acj6	Cyp1
pelo	Nrx-IV
chic	sprt
CG2681	msn
PebIII	ytr
sll	prod
Rbp9	Mlc1
MED24	RhoGAP68F
pn	fs(1)M3
Syx1A	tud
Sobp	tld
ex	toy
Cip4	Sobp
sax	NAT1
Pvf1	snf
mth	Sb
sktl	Khc
Pka-C3	dpn
CG1942	sdt
cin	Mer
kuk	Dat
Eip63F-1	asf1
Arc-p34	drm
sbb	uzip
CG17470	CG17221
run	sqd
thr	osa
Idgf1	N
CG1942	Lcp65Ag1
Gtp-bp	Atpalpha
sec23	dom
Rack1	noc
apt	Src64B
Idgf2	Idgf4
prd	fax
tamo	fw
Krn	dome
RhoGAPp190	Dys
CG9104	dmt
CG8216	cher
pnt	Dhc64C
cbx	Arc42
osa	thr
Idgf2	scrib
t	CG8149
cic	dome
stil	Sry-delta
sdt	sll
hkb	Idgf5
tok	rdo
Pcaf	mfas
CG9445	sls
Idgf5	par-6
dos	Ald
enok	fog
Sh	lilli
cta	sll
eIF-4a	Syb
Arp66B	mbl
knrl	CG2681
Nrt	msn
noc	Sh
dnc	LanB2
run	srp
Dat	dome
Hem	Cyt-c-d
dco	drk
emb	drl
brm	ap
shrb	14-3-3zeta
SelG	Atg5
meso18E	CG9509
B4	qua
bap	W
dj	Ark
Tak1	Dok
ecd	CdsA
chico	Atx2
bib	tub
spin	sas
Dcp-1	cactin
dlg1	dup
Tab2	aft
prod	Dat
G-salpha60A	sar1
Hem	Pop2
scrib	sno
Jra	Myo61F
tok	pio
scrib	Galpha73B
mri	glec
CG6416	drl
eve	twi
Sulf1	Sin3A
CG16719	Pcaf
svr	robo
sax	chic
bcd	G-oalpha47A
Tm1	inaC
Su(H)	cactin
up	betaTub56D
mbl	Su(var)2-10
Cip4	G-oalpha47A
tok	CG16719
ine	vlc
E2f	shn
Pk61C	bs
mbt	svr
Dif	MYPT-75D
pbl	cos
wee	cactin
Borr	dmt
NAT1	RhoGAPp190
ea	Lcp65Ag1
pnr	robo
prd	Cyp1
Lim1	CG9445
Syx1A	cher
Tl	snf
MYPT-75D	Ank2
G-ialpha65A	svr
Pvr	prod
Ice	Appl
CG9520	Uba1
CG8247	Mlc1
Lis-1	Pvf1
spen	Vhl
CG13850	Psn
FKBP59	pnut
bowl	LIMK1
mfas	CG32082
ea	eya
da	ine
tra	Alh
CG32486	cact
mmy	Moe
peb	cathD
tow	Lar
l(2)efl	MED11
Ice	PhKgamma
ssh	ena
prd	Pk92B
stil	Rheb
kkv	ninaE
form3	CG2681
mth	sax
sdt	Dad
prod	prod
Lim1	ird5
e	Mkp3
hyd	sbb
Eip71CD	CG17221
CG9520	Arc42
Hs2st	Appl
B4	Hph
ken	spen
rdo	da
ct	pcm
Mmp2	Snap
Src64B	cact
sli	eff
Mbs	Hr78
Set2	oaf
CG3075	RhoGAPp190
CG10641	l(2)efl
wal	tou
pio	tok
Myo31DF	xl6
Pde8	Ca-alpha1D
Mitf	spin
CG8216	pio
CG4500	knrl
dpn	Jra
Mer	Idgf1
Su(var)2-10	dom
e	E2f
emb	esg
Nrx-IV	bs
Jra	gro
Patj	srp
Mlc1	Ddx1
puc	CG3987
dos	CG34417
wal	Akap200
Syx1A	aft
stil	disco
Mmp2	Pk61C
bib	Sh
emb	Dys
pnr	zfh2
da	xmas-2
elav	chrw
MED24	W
pn	msk
ttk	lva
W	LIMK1
Orct	scrib
amx	Eip71CD
sprt	CG34379
sqd	tok
Stat92E	da
LIMK1	ey
tld	dl
Crk	Crk
bap	ftz-f1
fred	flw
dah	dom
eg	CG9520
t	cas
emb	Ald
Dad	lic
cher	d
trn	18w
CG9769	Atg6
scra	Sulf1
aft	MYPT-75D
glec	Pka-C3
da	Eip63F-1
Cyp1	Pk61C
ine	Hr46
dsd	Idgf5
ssh	mus304
Sry-delta	Lcp65Ag1
Mlc1	jumu
CG2678	blow
18w	shg
brm	msn
bs	fru
bigmax	Abl
Abd-B	Wnt5
dos	Dys
par-6	sqd
cact	how
cathD	Spred
CG10641	CG6416
l(3)mbt	sina
how	Lar
Rack1	Sh
yrt	Sulf1
Rack1	pnr
dl	mbl
apt	dib
Atg6	alpha-Spec
l(2)efl	kuk
Prm	Sulf1
tup	wg
jumu	esc
Caf1	hpo
MED11	Lar
Nrt	Btk29A
sktl	srp
dpn	CG9509
pros	Cks30A
wal	sn
Optix	Fas3
shn	CG13850
ap	MYPT-75D
Sb	Alk
Dhc64C	cathD
numb	wus
spn-A	lmd
Dat	kuk
Tak1	tow
cnc	scra
CG4500	trio
brk	Nrx-IV
Pink1	ALiX
Rca1	numb
Tm1	cactin
inv	Ank2
Hr46	mus304
sns	Galpha73B
sn	wal
mth	Ef1gamma
CG6416	ssh
sgg	spir
sprt	G-salpha60A
Nrx-IV	cp309
Yp1	l(3)mbt
MED11	tld
Sin3A	mth
Dl	sno
Galpha73B	wus
Dif	sty
Pk92B	Hs6st
mri	sav
kkv	Pka-C3
wal	CG3987
Rab5	RhoGAPp190
rdo	alien
CG17470	sns
crol	l(2)gd1
Sulf1	ct
Caf1	spn-A
18w	ImpE3
sbb	raw
CG17221	Rack1
tup	morgue
Glycogenin	hyd
Ca-alpha1D	up
shg	CG33205
Ggamma1	tub
Ef1gamma	CG34379
emc	G-ialpha65A
CadN	d
sina	numb
ALiX	Pink1
bun	sgg
Myo61F	l(2)efl
E(z)	jumu
osa	sec23
Tl	Galpha73B
140up	CG33205
Ca-alpha1D	Atg5
t	CG9104
Pvf1	CG12301
baz	CG32082
mth	Eip71CD
knrl	bib
eIF-4E	Moe
eIF-4a	svr
Glycogenin	trc
sw	G-oalpha47A
da	sktl
N	enok
Spred	hep
tok	hpo
sno	cact
Moe	140up
Alk	tutl
CG9104	asf1
klar	Mef2
sbb	kkv
Mer	sls
shn	poe
acj6	ey
chico	chic
crc	svr
lmd	puc
G-oalpha47A	Wnt5
Tl	kuz
Dok	Msp-300
th	Rab7
Abl	BicD
sas	spen
ftz-f1	dpn
Sry-delta	Rbp9
da	glu
dmt	da
run	shot
dally	kuz
trn	Khc
cin	lic
MYPT-75D	stil
sqd	d4
l(3)mbt	Iswi
wrapper	svr
gro	beta4GalNAcTA
Krn	jing
Lcp65Ag1	exu
LanB1	Atg6
prod	sll
Pka-C3	Yp1
tum	Cyt-c-d
esg	Lis-1
qm	Khc
Patj	sw
Pcaf	l(2)efl
Eip71CD	snf
dpn	Dap160
mth	ap
prod	Rbp9
bl	CG9509
emp	mmy
hep	blow
RpL30	Dap160
sas	Snap
Idgf1	Mer
sle	betaTub56D
tum	CG9445
dup	bap
flw	d
disco	by
Uba1	ics
Rbp9	140up
cher	CG4945
ey	Cks30A
gbb	cort
d	Oseg1
E(z)	mbl
ena	RhoGAP68F
Borr	CycA
BicD	spin
uzip	CadN
Pk92B	trn
Pk92B	svr
Cks30A	dsf
Myo61F	Taf4
hpo	bon
dlg1	twi
santa-maria	ImpE3
drm	numb
Galpha73B	ppan
dup	ap
svr	CG3075
Ddx1	kuk
loco	Pkn
svr	Lar
Su(H)	Hmgs
CG2678	lola
mbl	esc
osa	Hmgs
Cyp1	eve
dom	MYPT-75D
Dif	Mitf
Abd-B	CG3075
dl	dpn
kay	Gtp-bp
Ddx1	neur
shn	Lis-1
l(2)efl	CG33205
tsh	zfh2
eya	Tina-1
mri	Idgf5
pbl	cactin
Su(H)	Pvr
18w	rib
sar1	sle
Patj	Mmp1
Su(var)2-10	mfas
Mtl	Aph-4
dom	rdo
eg	bs
spin	CG1942
Lar	S6kII
ena	brat
cathD	Fmr1
gkt	mri
ksr	Cyt-c-d
Alh	Traf6
Es2	pdm2
CG6416	ine
l(2)efl	CG14995
Sh	Abl
tutl	nej
trc	hyd
Lis-1	asf1
kuz	Arp66B
spn-A	dah
flfl	bhr
Lac	RhoGAP68F
shg	Ptpmeg
esc	alien
sw	Apc2
Pgant35A	ken
RhoL	drm
mib1	jar
knrl	sw
LanA	Wnt5
CG16719	MYPT-75D
v	Patj
kuz	chico
Mbs	Rbp9
rdo	Idgf4
Dad	mus304
pot	alph
tin	Myo61F
Pka-C3	lilli
sec13	Alh
Rho1	Idgf1
bun	gro
spn-A	Eip63F-1
Trl	tkv
fog	ben
fax	Sulf1
pcm	cnc
14-3-3zeta	sar1
bt	dj
Hmgs	lilli
Set2	cin
Eip63F-1	rdo
CG9509	E(bx)
eg	lilli
cbx	emb
MED24	bnb
Atg6	Sin3A
ena	rad50
shot	gro
oaf	dally
sgl	l(2)efl
Optix	mbt
Sh	mth
trc	boss
Snap	Eip71CD
pio	wus
up	Sulf1
CSN4	Mkp3
mbl	Lis-1
lva	Dl
run	dnc
Apc	cic
ksr	Dys
Rack1	twi
sqd	dpld
l(2)37Cc	14-3-3zeta
Mkp3	Eip74EF
CG8216	numb
trn	Dlic2
Alk	LCBP1
Lcp65Ag1	vlc
spn-A	thr
ine	Eip63F-1
sle	eve
mri	LCBP1
emp	CG12301
emp	ksr
glec	bnb
pcm	fs(1)K10
msi	mask
Eip63F-1	ine
sina	spn-A
kis	Rbp9
sprt	fal
CG10641	Cyt-c-d
d4	CG34417
RhoGAP68F	bon
flw	cher
Dhc64C	Galpha73B
Pop2	jar
bt	shg
pnt	bnb
Mbs	lmd
eff	Galpha73B
bs	Fmr1
dah	E(z)
Dat	meso18E
chp	tsh
l(2)gl	rad50
Tm1	Su(H)
ea	G-salpha60A
bt	l(1)G0289
CG14995	sec13
qua	Myo31DF
ftz-f1	Aph-4
Idgf2	gro
Lac	Sulf1
yrt	dock
CG13850	Myo31DF
dom	Su(var)2-10
frc	sns
G-oalpha47A	drk
disco	elav
dpp	Ald
ics	Hs2st
Trl	rhea
Hr78	eIF-4E
l(2)gl	Syx1A
par-1	eg
fred	Patj
tkv	oaf
par-1	Atpalpha
t	CG16719
chico	G-salpha60A
bowl	lilli
Sur	Akt1
Orct	foxo
nej	Antp
Krn	ex
sle	capu
E2f2	CG9509
knrl	Apc2
CG9769	gro
ena	E2f
yellow-f	Idgf1
trn	exu
ninaE	ninaE
Rbp9	noc
pbl	esc
trio	Pde8
ey	dsd
brm	CG2681
Dredd	eya
fd59A	sec13
wus	pio
brm	form3
dock	Idgf5
EcR	sgl
t	Btk29A
glu	hpo
RhoGAPp190	CG3075
l(2)efl	mib1
CG16719	asf1
kkv	Jafrac2
fs(2)ltoPP43	dom
RhoGAP68F	toy
Sur	l(3)mbt
Arc42	spen
da	xl6
spn-A	betaTub56D
msi	G-ialpha65A
Es2	Eip71CD
sar1	sns
ics	srp
cactin	emp
msn	e
dmt	CG16719
cathD	poe
chrw	acj6
stg	l(2)gl
Cka	prd
mask	ksr
crol	CG2681
peb	RhoGAPp190
Hr46	osa
CG12301	mmy
hyx	drm
wee	cos
Pkn	CG3075
inv	Scgdelta
sina	Su(var)2-10
Jafrac2	yellow-f
Su(H)	cnk
wee	Eip63F-1
CG8247	chinmo
Atg5	caup
sax	sli
Sulf1	Ark
dnc	fd59A
caps	gl
Optix	bnb
fal	Jra
elav	CG33205
pelo	Dad
gl	tra2
xmas-2	tok
crol	CG17221
wupA	Cip4
Pi3K92E	ssh
Aph-4	qua
sar1	ea
chic	Sb
chn	apt
t	Nrt
stg	dmt
t	siz
Prm	wls
pot	cactin
CG3987	gro
acj6	Chi
puc	lmd
l(2)37Cc	Pen
RhoL	Rpd3
ksr	CG3829
xmas-2	wrapper
Hem	spir
da	tok
pnt	Aph-4
Idgf5	yrt
cact	mbl
ssh	cg
chinmo	stil
cactin	tum
inv	MED11
Aph-4	Lar
LCBP1	Lis-1
dmt	Stat92E
G-oalpha47A	sina
Khc	Atpalpha
sn	Mtl
knrl	prd
hkb	her
wal	Fas3
Yp1	LCBP1
mth	Sh
beta4GalNAcTA	fs(2)ltoPP43
Sema-2a	baz
dib	Cct1
gl	Set2
pnut	CG3075
Myo61F	Mer
CSN4	SelG
Psn	bt
aft	sgl
LIMK1	l(2)efl
Borr	Su(var)2-10
Dl	CG8247
Dok	fog
dom	Ddx1
Axn	kis
Lcp65Ag1	cher
CG16719	Borr
cp309	how
pdm2	lola
osa	CG9445
Alk	blow
Fas3	jagn
apt	Aph-4
E(z)	dah
dmt	bcd
Moe	dsf
tutl	tutl
svr	wrapper
bhr	Orct
scyl	Syb
Mitf	NAT1
Idgf4	Sxl
Eip63F-1	eya
CG17739	sqd
pav	asf1
drk	bcd
CG6372	Mmp1
pnr	Abi
prod	Jra
sced	lmd
Sh	hdc
CycE	tum
Pgant35A	spen
ash2	LanA
CtBP	tin
Dad	CG2678
CG4945	ry
scrib	beta4GalNAcTA
CG17739	spn-A
jumu	cher
spn-A	Mer
noc	PhKgamma
dup	svr
stumps	Dlic2
tin	Sur
CG14995	CSN4
CycE	Su(var)2-10
toy	numb
noc	eIF-4a
Nrt	Sin3A
Iswi	Eip63F-1
Hph	ry
dco	Fas3
yrt	puc
sgg	Arp66B
sqd	E(z)
CycB	car
blow	CG6416
rib	exu
sno	Hem
msn	dock
hyx	amx
Mer	ey
Lcp65Ag1	Abd-B
tin	Dscam
mfas	Rpd3
Abd-B	cta
Hem	klar
G-oalpha47A	Pak
tral	ofs
140up	eg
gkt	Pen
RhoGAP68F	fog
Dat	Rpd3
Mmp1	Ephrin
gro	CG3987
CycE	bon
boss	zfh2
Ef1gamma	asf1
Borr	tum
CG2681	form3
Arc-p34	tld
Dif	Ank2
BicD	mbl
crol	Fmr1
CG9104	CG4945
Dok	dup
ytr	hkl
sls	cic
pn	Dys
e	Axn
CG17739	lic
Rca1	Borr
Tina-1	l(2)37Cc
Idgf4	Fas3
LIMK1	glec
Caf1	E(z)
pio	mbl
CG2678	rdx
mbo	CG34417
eve	Tm1
pn	gbb
Lac	CG9509
Appl	yellow-f
Rho1	eff
fw	Syx1A
dnc	enok
toe	Sh
Krn	Mkp3
ken	fd59A
shrb	G-salpha60A
Cip4	rhea
disco	Antp
tum	cactin
odd	dpp
vlc	CG6416
Not1	140up
Aph-4	rux
flfl	Rca1
CG4945	dei
apt	dl
RhoGAPp190	capu
Alh	drl
beta4GalNAcTA	trio
CG8216	klar
E2f	Btk29A
bt	Ptpmeg
Rack1	svr
dl	ytr
CycE	Idgf4
ap	Arc42
peb	Dat
Idgf1	sced
e	tow
sle	MYPT-75D
Src64B	apt
SelG	Tak1
Dhc64C	Antp
Idgf1	Hem
Dredd	Hr78
stg	cg
Mer	esc
RhoGAP68F	Rho1
dup	prd
Pka-C3	Chc
l(3)mbt	rdo
Sur	Hph
neur	cbt
PhKgamma	Oseg1
sli	frc
wal	l(1)G0289
Uba1	poe
bnb	drk
Pvr	Antp
cbt	eve
Eip71CD	Dhc64C
MED11	Eip74EF
Syb	Glycogenin
l(2)gl	ex
Rca1	esc
shn	tou
srp	sktl
Mef2	dsx
pcm	CG1244
Atpalpha	Khc
raw	Pk92B
bon	vlc
e	Sobp
CG3075	chn
noc	dsx
Fas3	dnc
CG33205	l(2)efl
tou	MED4
loco	emb
hyx	flfl
xmas-2	CG1244
Dad	sll
Khc	eg
dock	form3
fax	scra
mbo	Not1
ea	CG6372
Su(z)12	Bap60
Dl	Hem
sktl	da
dsf	bun
stumps	CSN4
gkt	wal
Rho1	Rab7
qkr58E-3	Ald
G-ialpha65A	Krn
fred	knrl
hkb	E(bx)
mfas	Cyt-c-d
Lis-1	CG18369
pav	Set2
brat	Jra
Ca-alpha1D	Pde8
lola	CG2678
capu	wrapper
sec13	sina
morgue	tup
CtBP	dom
mam	Pka-C3
CG9104	gkt
CG12896	Abi
odd	RhoGAP68F
CG16719	by
Iswi	tin
Dl	bon
CG3829	brm
sls	Hr46
ash2	CG9520
Khc	esg
bnb	cas
apt	sno
dib	Idgf1
kay	tra2
pelo	E2f2
CadN	Pka-C3
Nrx-IV	Lar
tll	inv
Rack1	dpp
spin	Mitf
spin	mbl
disco	Mef2
Chi	Nrt
cbt	alph
Mtl	Dif
Eip63E	yellow-f
scra	glec
ine	glu
CG4945	grp
Alk	E2f2
Su(z)12	hkb
eya	ftz-f1
Moe	sls
zfh2	cbx
fred	msi
cg	Cka
p53	Sema-2a
ine	dally
jumu	hpo
sdt	CG4500
caps	tamo
dei	Es2
sls	emp
tral	Apc
l(1)G0289	pnut
Rab7	Mitf
eff	lilli
Sema-1b	Hs6st
sar1	cathD
flw	Ptpmeg
sax	tral
RhoL	kuk
Borr	E(z)
Dcp-1	Tm1
E(z)	cin
NetB	gro
par-6	CG33205
zfh1	wrapper
Cks30A	opa
spir	Hs2st
e	ben
xl6	kuk
stg	tld
MED11	Galpha73B
hyd	Patj
aft	cher
trio	cic
l(3)mbt	Pka-C3
cp309	stumps
wg	mam
PhKgamma	sll
santa-maria	Sulf1
Chc	CG2678
Src64B	t
Lcp65Ag1	Axn
Hem	dsf
Atpalpha	bs
xl6	Abd-B
l(2)gd1	shg
ix	Su(z)12
bowl	Patj
twi	xmas-2
Ald	qkr58E-3
dlg1	Dhc64C
trio	Idgf4
osa	foxo
cathD	Dhc64C
cher	yrt
Optix	CG10641
bs	bun
Fmr1	qua
Idgf5	Su(z)12
baz	rdx
cas	sas
osa	Su(H)
fru	glec
emc	msk
emp	sls
Ef1gamma	rdo
SelD	dl
Galpha73B	Tl
Ephrin	sno
MED11	lmd
asf1	stg
dup	bigmax
scra	Oseg1
sls	scyl
l(2)gd1	par-6
Stat92E	fd59A
spen	Sulf1
CG16719	cin
tup	Rab7
snf	E2f2
E(bx)	dsf
Mef2	alpha-Spec
Ald	CG9445
run	cact
Ptpmeg	Prm
spn-A	esc
scra	CG34450
Dcp-1	CG34417
lic	dpld
t	alien
Nrx-IV	Mkp3
drk	sll
Chc	brk
sno	Dl
Ef1gamma	dj
Chc	chn
sas	cact
Pkn	pnr
E2f2	Idgf5
CG16719	CtBP
dpld	dl
CG6372	Tl
NetB	Wnt5
CG12896	stumps
dl	pbl
BicD	Abl
stg	vlc
par-6	Hph
