Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
organonitrogen compound biosynthetic process (GO:1901566)	1/53	0.09840129376011859385631197483235155232250690460205078125	0.11163374157627146965321429661344154737889766693115234375	0.1971913722326121554129230162288877181708812713623046875	0.2276039719301791997008166390514816157519817352294921875	-0.9584671385850966	2.2223990261631035	cin
regulation of cell size (GO:0008361)	1/70	0.1279161765176080878259057271861820481717586517333984375	0.1399837403400239488338030469094519503414630889892578125	0.251060947112051735530258156359195709228515625	0.276048055592398089430616892059333622455596923828125	-1.0675471725174193	2.1952827619529396	pbl
negative regulation of intracellular signal transduction (GO:1902532)	1/54	0.1001640826239092174620992636846494860947132110595703125	0.1130806188260191635919227337581105530261993408203125	0.200461468475650994580661290456191636621952056884765625	0.229664497216548302294114591859397478401660919189453125	-0.9363514785147755	2.154493825253552	alph
regulation of programmed cell death (GO:0043067)	1/63	0.11587880120853656651380703124232240952551364898681640625	0.1283240185221025397854788252516300417482852935791015625	0.2293174629370617056967063263073214329779148101806640625	0.256393500729630463563779585456359200179576873779296875	-0.9960961801244892	2.146796897850024	cos
spindle assembly (GO:0051225)	1/57	0.105432323941993588700682948910980485379695892333984375	0.11731558347502403505391299631810397841036319732666015625	0.2101945209935234537557136036411975510418415069580078125	0.236723926555812813621315626733121462166309356689453125	-0.9410848020164376	2.117145314378394	pbl
positive regulation of transcription, DNA-templated (GO:0045893)	3/379	0.03732616870254677754470407080589211545884609222412109375	0.06535600859615738056351830209678155370056629180908203125	0.1993984570049927296242486818300676532089710235595703125	0.2295803574449543915658722426087479107081890106201171875	-0.6435886584043855	2.1161585260905857	Su(H);esc;osa
chromatin assembly (GO:0031497)	1/68	0.1244933177204385621461568689483101479709148406982421875	0.1368836479201030742469669121419428847730159759521484375	0.244909917488484618619537513950490392744541168212890625	0.271861726590088170762982144879060797393321990966796875	-0.9985583697884062	2.0804995962329667	asf1
regulation of transcription, DNA-templated (GO:0006355)	4/623	0.0324224819270673147997285923338495194911956787109375	0.060118799204855639939371059199402225203812122344970703125	0.245668118529886125855909995152615010738372802734375	0.272052522667940721579071805535932071506977081298828125	-0.6050546607859686	2.074673868699749	Su(H);E(z);chinmo;osa
nucleosome assembly (GO:0006334)	1/64	0.11760828542093253179512402084583300165832042694091796875	0.1299291534174111806265727864229120314121246337890625	0.2324607004098446783046938435290940105915069580078125	0.25928308891867291041677390239783562719821929931640625	-0.9657122409107655	2.0670064164769806	asf1
negative regulation of developmental growth (GO:0048640)	1/69	0.126206380156439534889756259872228838503360748291015625	0.1384391498642741080704610112661612220108509063720703125	0.2479915247636167718869870668640942312777042388916015625	0.273971589262662351682564576549339108169078826904296875	-0.9938779988234739	2.0571652310710937	hpo
positive regulation of GTPase activity (GO:0043547)	1/58	0.1071817166825760059278849212205386720597743988037109375	0.1189768338294623639672664694444392807781696319580078125	0.21341329013463694597163566868402995169162750244140625	0.23918784208326460127835844104993157088756561279296875	-0.917997065561661	2.0500982178964455	pbl
gland morphogenesis (GO:0022612)	1/55	0.10192351313252114020091454449357115663588047027587890625	0.1142331161678497852829394787477212958037853240966796875	0.20371865918199538736388376491959206759929656982421875	0.231113588900845601248335015043267048895359039306640625	-0.8974514209793631	2.049359593093772	Btk29A
asymmetric stem cell division (GO:0098722)	1/34	0.06426184667341373890625533249476575292646884918212890625	0.08399294889144781617318358257762156426906585693359375	0.1325405751442087221025900589665980078279972076416015625	0.1757109339054652996647831741938716731965541839599609375	-0.7446910974956114	2.0440200729409312	CycA
mitotic cell cycle phase transition (GO:0044772)	1/31	0.058757518649067301541588648206015932373702526092529296875	0.07971780307943633625544777032700949348509311676025390625	0.12188203424172176780881926561050931923091411590576171875	0.167317348781535202295600583966006524860858917236328125	-0.7160650860257678	2.02956916418899	CycE
gliogenesis (GO:0042063)	1/43	0.08058731622552141315996010462185950018465518951416015625	0.09788616421110453436060794274453655816614627838134765625	0.163769628868659256060169582269736565649509429931640625	0.2020986909443029111432821309790597297251224517822265625	-0.7869144470546532	1.9817763671754143	Dl
morphogenesis of a polarized epithelium (GO:0001738)	1/47	0.087753684548964205891508072454598732292652130126953125	0.1033444406871050491592001208118745125830173492431640625	0.1772969948738433998425279014554689638316631317138671875	0.211480220106589567041766031252336688339710235595703125	-0.8064523209366257	1.962277068250183	Dl
motor neuron axon guidance (GO:0008045)	1/75	0.136416378824266271152509943931363523006439208984375	0.1478906536786438186137360162319964729249477386474609375	0.266226911044458669497458913610898889601230621337890625	0.289974851466264837984709856755216605961322784423828125	-0.9821724566876353	1.9565302203362676	tok
imaginal disc morphogenesis (GO:0007560)	1/77	0.139793808522793161497332903309143148362636566162109375	0.15084727245250240112994788432843051850795745849609375	0.27220962102332235676982463701278902590274810791015625	0.295105757371078414319498506301897577941417694091796875	-0.9466169953186425	1.862551046209093	Stat92E
chromatin remodeling (GO:0006338)	1/73	0.1330260296396985619793440491775982081890106201171875	0.14489220129769986300516393384896218776702880859375	0.260196570051034969939252050608047284185886383056640625	0.284743416282264683037084296302055008709430694580078125	-0.9087992102428051	1.8332392714262977	esc
cellular protein modification process (GO:0006464)	3/391	0.040350373610689944936513740003647399134933948516845703125	0.067105997689462848487806923003518022596836090087890625	0.21205025770466312540207809433923102915287017822265625	0.23823564061734547880888612780836410820484161376953125	-0.568873143620291	1.8261707530652262	Btk29A;hpo;alph
stem cell fate determination (GO:0048867)	1/32	0.06059579081445522208415610521115013398230075836181640625	0.08149694764610788955128128918659058399498462677001953125	0.1254489008198599597765365842860774137079715728759765625	0.1712008528835735898798731113856774754822254180908203125	-0.6482006134241627	1.817249766465926	CycE
salivary gland morphogenesis (GO:0007435)	1/67	0.122776983114050219914048511782311834394931793212890625	0.1353171500354377887465062713090446777641773223876953125	0.24181607848197306243065440867212601006031036376953125	0.26907112809504918349290392143302597105503082275390625	-0.8268501993989076	1.7342237964671323	Btk29A
positive regulation of gene expression (GO:0010628)	2/204	0.059972126682925612495278500091444584541022777557373046875	0.08112847457981774146329456698367721401154994964599609375	0.2022813792072908067876113591410103254020214080810546875	0.231113588900845601248335015043267048895359039306640625	-0.6147716396217822	1.7298907810440343	Su(H);osa
negative regulation of macromolecule metabolic process (GO:0010605)	1/73	0.1330260296396985619793440491775982081890106201171875	0.14489220129769986300516393384896218776702880859375	0.260196570051034969939252050608047284185886383056640625	0.284743416282264683037084296302055008709430694580078125	-0.8005906234523777	1.6149597784712444	tok
regulation of GTPase activity (GO:0043087)	1/75	0.136416378824266271152509943931363523006439208984375	0.1478906536786438186137360162319964729249477386474609375	0.266226911044458669497458913610898889601230621337890625	0.289974851466264837984709856755216605961322784423828125	-0.7911840015396594	1.576072917051093	pbl
actin filament organization (GO:0007015)	1/78	0.14147769354977068889667179973912425339221954345703125	0.1523100923598459388585979468189179897308349609375	0.2751832282850685817976454927702434360980987548828125	0.29763407441555200794169877553940750658512115478515625	-0.7840158060328558	1.533231672680285	Dl
protein phosphorylation (GO:0006468)	2/235	0.0767249507620550996733754800516180694103240966796875	0.094749035780974100173779106626170687377452850341796875	0.248767722441749994377602206441224552690982818603515625	0.27417630216857957758946895410190336406230926513671875	-0.5906312234221481	1.5164623929439232	Btk29A;hpo
cilium organization (GO:0044782)	1/77	0.139793808522793161497332903309143148362636566162109375	0.15084727245250240112994788432843051850795745849609375	0.27220962102332235676982463701278902590274810791015625	0.295105757371078414319498506301897577941417694091796875	-0.7563180219278147	1.4881213098590782	cos
chaeta development (GO:0022416)	1/85	0.153175288669604670044321892419247888028621673583984375	0.16414164882839854531226819744915701448917388916015625	0.29567139399841035896088214940391480922698974609375	0.3168929148737975598493221696116961538791656494140625	-0.766407206087292	1.4379119980174517	Dl
phosphorylation (GO:0016310)	2/258	0.0900019755936366794291103587966063059866428375244140625	0.10545686029153387985868306486736400984227657318115234375	0.283603442628227175870136989033198915421962738037109375	0.306027900882552106320844131914782337844371795654296875	-0.5868359122504531	1.413056076385252	Btk29A;hpo
negative regulation of programmed cell death (GO:0043069)	1/89	0.1597897500737139042659151755287894047796726226806640625	0.1708351245027724674141467176013975404202938079833984375	0.30712583593726183739391899507609196007251739501953125	0.328355732430620939066301389175350777804851531982421875	-0.7686874908975375	1.4096932145369026	dmt
nucleosome organization (GO:0034728)	1/90	0.16143548356865122794800981864682398736476898193359375	0.1721978491398946375934286834308295510709285736083984375	0.309961126635299122344946454177261330187320709228515625	0.33062520174431908603907004362554289400577545166015625	-0.7666637574426448	1.3981261302498358	asf1
negative regulation of cellular process (GO:0048523)	1/91	0.163078076046806963450563898732070811092853546142578125	0.1735509800131156687985622966152732260525226593017578125	0.312785176246023588486622202253784053027629852294921875	0.33287229765631864975006237727939151227474212646484375	-0.7427886792361914	1.3470667298957713	hpo
cellular response to DNA damage stimulus (GO:0006974)	1/93	0.166353861253810964004884453970589675009250640869140625	0.1762287479949047608318579705155570991337299346923828125	0.318399724622095703363555685427854768931865692138671875	0.337300164896466692088239369695656932890415191650390625	-0.7266803307448557	1.3034015024285461	spn-A
epithelium development (GO:0060429)	1/85	0.153175288669604670044321892419247888028621673583984375	0.16414164882839854531226819744915701448917388916015625	0.29567139399841035896088214940391480922698974609375	0.3168929148737975598493221696116961538791656494140625	-0.6821658974193026	1.2798607851631236	thr
regulation of cellular macromolecule biosynthetic process (GO:2000112)	2/266	0.09477149312509054734920965756828081794083118438720703125	0.1092249275467319369337104717487818561494350433349609375	0.295721189957660224312263608226203359663486480712890625	0.3168929148737975598493221696116961538791656494140625	-0.5155453656108709	1.2147726471845313	CycE;osa
regulation of mRNA splicing, via spliceosome (GO:0048024)	1/93	0.166353861253810964004884453970589675009250640869140625	0.1762287479949047608318579705155570991337299346923828125	0.318399724622095703363555685427854768931865692138671875	0.337300164896466692088239369695656932890415191650390625	-0.6624271318511926	1.1881545190844418	asf1
regulation of signal transduction (GO:0009966)	1/102	0.1809409473690475611551420342948404140770435333251953125	0.191245101547239337858030694405897520482540130615234375	0.34312003371788490913019131767214275896549224853515625	0.3626598989637781489392409639549441635608673095703125	-0.6685089987327085	1.1428726615048692	hpo
protein dephosphorylation (GO:0006470)	1/108	0.19052718656665224017388027277775108814239501953125	0.20091957856119690983831560515682213008403778076171875	0.35911531887524461570393441434134729206562042236328125	0.378703427177530638214619784776004962623119354248046875	-0.6433073708120091	1.066578134873594	alph
DNA metabolic process (GO:0006259)	1/128	0.2216983455981341999407874254757189191877841949462890625	0.2306458124608391779819527300787740387022495269775390625	0.409753907807583972466858313055126927793025970458984375	0.42629106103748648504137008785619400441646575927734375	-0.6557223511378029	0.9878048211321216	spn-A
DNA repair (GO:0006281)	1/113	0.198432133937772758880413448423496447503566741943359375	0.2078386233569448349189912050860584713518619537353515625	0.3721559040043780353101965374662540853023529052734375	0.38979760600007085091789349462487734854221343994140625	-0.5912552975141943	0.9562420006597466	spn-A
courtship behavior (GO:0007619)	1/109	0.1921142285710139285814790355289005674421787261962890625	0.2021337915123593287347603109083138406276702880859375	0.36174425232478724101525813239277340471744537353515625	0.380610732604764800957042325535439886152744293212890625	-0.5749400905607004	0.9484586269338939	Btk29A
phosphate-containing compound metabolic process (GO:0006796)	1/112	0.196857185741492968222843273906619288027286529541015625	0.2066555072037392359884933057401212863624095916748046875	0.369568523314494135068031255286769010126590728759765625	0.387963336692138616168534781536436639726161956787109375	-0.5822546895030347	0.9463250144461117	alph
protein modification by small protein conjugation (GO:0032446)	1/115	0.201573007727989750303976279610651545226573944091796875	0.210652872940962243575313550536520779132843017578125	0.37729983961697588501493783041951246559619903564453125	0.394295327888010860295509019124438054859638214111328125	-0.5844448504973415	0.9360490010971879	bon
regulation of Notch signaling pathway (GO:0008593)	1/117	0.2047018886338195231555658892830251716077327728271484375	0.2134419692721174210969792284231516532599925994873046875	0.38240293744727338332012323007802478969097137451171875	0.39873025387760641091716706796432845294475555419921875	-0.5853468617821472	0.9284775199575216	asf1
dephosphorylation (GO:0016311)	1/143	0.2443060596572353693201051783034927211701869964599609375	0.251906692624349337616962429819977842271327972412109375	0.44516663132737743779898664797656238079071044921875	0.46003856778597584931134178987122140824794769287109375	-0.6406076437540781	0.9028298106885781	alph
dendrite morphogenesis (GO:0048813)	1/141	0.24132908641159023233058178448118269443511962890625	0.2493913053340264252000224587391130626201629638671875	0.4405666981946281257620512405992485582828521728515625	0.456301223130150590545639488482265733182430267333984375	-0.5920802460821956	0.8416975910423198	tum
cellular protein localization (GO:0034613)	1/164	0.274885067634518753809658164755092002451419830322265625	0.2809398048070852471624903046176768839359283447265625	0.49130635974488090500500447888043709099292755126953125	0.50323653625082720441952233159099705517292022705078125	-0.6062675099576869	0.7829351989061424	tum
cell morphogenesis involved in neuron differentiation (GO:0048667)	1/160	0.2691549941878326190902726011699996888637542724609375	0.276913342135597206894459532122709788382053375244140625	0.482814493888562290546673239077790640294551849365234375	0.497835389253984239577022208322887308895587921142578125	-0.5841009018263391	0.7666136715902396	tum
gene expression (GO:0010467)	1/164	0.274885067634518753809658164755092002451419830322265625	0.2809398048070852471624903046176768839359283447265625	0.49130635974488090500500447888043709099292755126953125	0.50323653625082720441952233159099705517292022705078125	-0.5761945902631771	0.74409896411541	mbo
imaginal disc development (GO:0007444)	1/140	0.2398363178554690777755098451962112449109554290771484375	0.2484019006360215497952736996012390591204166412353515625	0.438252898833569604075677261789678595960140228271484375	0.4549202350308194642281023334362544119358062744140625	-0.4840646955812233	0.6911468933289165	chinmo
neuron projection morphogenesis (GO:0048812)	1/180	0.29737078179768439145647107579861767590045928955078125	0.301266468895470651556678376437048427760601043701171875	0.5239430587828721730403458423097617924213409423828125	0.5319684448036163804118814368848688900470733642578125	-0.5525736834416918	0.6701478225986283	tum
intracellular protein transport (GO:0006886)	1/173	0.2876181489514098021942345440038479864597320556640625	0.292664081389153840628836178439087234437465667724609375	0.50992210938354987082021807509590871632099151611328125	0.520008480777949699813689221628010272979736328125	-0.512051722522779	0.6380786862978637	mbo
chitin-based cuticle development (GO:0040003)	1/178	0.294597669110038207218593697689357213675975799560546875	0.299110106054830959809720525299781002104282379150390625	0.51997722568929150011030060340999625623226165771484375	0.52909963315752472912123494097613729536533355712890625	-0.48999304355699136	0.5988423948672938	pot
protein ubiquitination (GO:0016567)	1/168	0.28057135853557724214368818138609640300273895263671875	0.286121121671445821643686713287024758756160736083984375	0.49966308221130606437299093158799223601818084716796875	0.5106688769736695832079931278713047504425048828125	-0.4062099728300543	0.5162632988077371	bon
organelle assembly (GO:0070925)	1/161	0.27059163508750272431058192523778416216373443603515625	0.2777754838066399667440009579877369105815887451171875	0.484950245106810395867569241090677678585052490234375	0.498928855276186300482521573940175585448741912841796875	-0.37553994571900734	0.49088496563389755	pbl
regulation of gene expression (GO:0010468)	2/458	0.2244731504811036948421332226644153706729412078857421875	0.2330101606783716305937304014150868169963359832763671875	0.56300165565770254882949075181386433541774749755859375	0.569134571296675328966330198454670608043670654296875	-0.320044986877353	0.47814694665153123	tok;osa
mRNA processing (GO:0006397)	1/213	0.34162257244457971960827080692979507148265838623046875	0.3438457128292515818657193449325859546661376953125	0.5849741723183168318200841895304620265960693359375	0.58878094567396754843713324589771218597888946533203125	-0.3444224983487253	0.3699265506084791	cactin
regulation of nucleic acid-templated transcription (GO:1903506)	1/246	0.3831544178251655718980828169151209294795989990234375	0.38481309495860782643461561747244559228420257568359375	0.6383947003918797324928391390130855143070220947265625	0.6411583138134895332171936388476751744747161865234375	-0.37827075871970517	0.36288164182724797	osa
mRNA splicing, via spliceosome (GO:0000398)	1/211	0.33901976510524589603079448352218605577945709228515625	0.34196776306268283907030536283855326473712921142578125	0.58150184898828094492984064345364458858966827392578125	0.586558386805570375344132116879336535930633544921875	-0.3131012554068588	0.3386806477024246	cactin
positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	1/305	0.45113683551577177244240601794444955885410308837890625	0.45113683551577177244240601794444955885410308837890625	0.717771336917607971628285667975433170795440673828125	0.717771336917607971628285667975433170795440673828125	-0.3491500823888669	0.27791808196870504	Su(H)
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	1/198	0.321855471203559451165432392372167669236660003662109375	0.325361522088129795360345042354310862720012664794921875	0.55823598928096151983169193044886924326419830322265625	0.56554912451171646115000157806207425892353057861328125	-0.23894026984097655	0.2708752775981567	cactin
proteolysis (GO:0006508)	1/305	0.45113683551577177244240601794444955885410308837890625	0.45113683551577177244240601794444955885410308837890625	0.717771336917607971628285667975433170795440673828125	0.717771336917607971628285667975433170795440673828125	-0.3168054301252163	0.25217223749530515	tok
